"","disease","state_name","age_group","age_group_population","percent_decline","accrual_years","accrual_label","baseline_coverage","cases","additional_cases","cases_per_100k","additional_cases_per_100k","hospitalizations","additional_hospitalizations","hospitalizations_per_100k","additional_hospitalizations_per_100k","deaths","additional_deaths","deaths_per_100k","additional_deaths_per_100k","workdays_lost","additional_workdays_lost","workdays_lost_per_100k","additional_workdays_lost_per_100k","productivity_cost","additional_productivity_cost","productivity_cost_per_100k","additional_productivity_cost_per_100k","hospitalization_cost","additional_hospitalization_cost","hospitalization_cost_per_100k","additional_hospitalization_cost_per_100k","total_cost","additional_total_cost","total_cost_per_100k","additional_total_cost_per_100k","vaccine_adverse_events","vaccine_adverse_events_per_100k","vaccine_adverse_events_avoided","vaccine_adverse_events_avoided_per_100k"
"7959","Pertussis","Texas","0-14 years",6179292,15,10,"10 Years",0.928,8407.06463073246,7034.3556433513,136.052231076513,113.837566558617,411.93012288942,344.670002181383,6.66629968108676,5.57782351410781,4.01100411771587,3.35608570770577,0.0649104155899392,0.0543118161062104,117698.904830254,98480.9790069182,1904.73123507118,1593.72593182064,29424726.2075636,24620244.7517295,476182.808767794,398431.48295516,8369349.0787935,7002798.30232003,135441.877140512,113326.871465534,37794075.2863571,31623043.0540496,611624.685908307,511758.354420694,0.1602496392,0.00259333333333333,0.03089646,5e-04
"7960","Pertussis","Texas","0-14 years",6179292,15,20,"20 Years",0.928,10600.2384008473,9227.52941346616,171.544545893726,149.32988137583,519.391452178921,452.131331470885,8.40535537370497,7.31687920672603,5.05736564925921,4.40244723924912,0.0818437718958614,0.0712451724121327,148403.337611862,129185.411788526,2401.62364251216,2090.61833926162,37100834.4029656,32296352.9471316,600405.910628039,522654.584815406,10552683.8905,9186133.11402656,170774.967269713,148659.961594735,47653518.2934656,41482486.0611581,771180.877897753,671314.546410141,0.1602496392,0.00259333333333333,0.03089646,5e-04
"7961","Pertussis","Texas","0-14 years",6179292,16,1,"1 Year",0.928,2381.70469758001,1008.99571019885,38.5433266073203,16.3286620894247,116.698984943448,49.4388642354113,1.88854944779189,0.800073280812937,1.13630949312024,0.48139108311014,0.0183889917019658,0.00779039221823697,33343.8657661202,14125.9399427839,539.606572502484,228.601269251946,8335966.44153005,3531484.98569598,134901.643125621,57150.3173129864,2371019.95669002,1004469.18021655,38370.4145505669,16255.4088755888,10706986.3982201,4535954.16591253,173272.057676188,73405.7261885752,0.1581898752,0.00256,0.032956224,0.000533333333333333
"7962","Pertussis","Texas","0-14 years",6179292,16,5,"5 Years",0.928,5704.46811744489,4331.75913006373,92.3158853383994,70.1012208205038,279.508051365262,212.247930657225,4.52330220622787,3.43482603924892,2.72159738427714,2.06667897426704,0.0440438384248089,0.03344523894108,79862.5536442284,60644.6278208922,1292.42239473759,981.417091487053,19965638.4110571,15161156.955223,323105.598684398,245354.272871763,5678876.88280858,4312326.10633511,91901.7402448142,69786.734569836,25644515.2938657,19473483.0615581,415007.338929212,315141.007441599,0.1581898752,0.00256,0.032956224,0.000533333333333333
"7963","Pertussis","Texas","0-14 years",6179292,16,10,"10 Years",0.928,8735.16885155309,7362.45986417192,141.361969163346,119.14730464545,428.006603556537,360.7464828485,6.92646671425363,5.83799054727468,4.16754239100815,3.51262398099806,0.0674436875779321,0.0568450880942033,122292.363921743,103074.438098407,1979.06756828684,1668.0622650363,30573090.9804358,25768609.5246017,494766.89207171,417015.566259075,8695981.36709959,7329430.59062612,140727.794820177,118612.789145199,39269072.3475354,33098040.1152278,635494.686891886,535628.355404274,0.1581898752,0.00256,0.032956224,0.000533333333333333
"7964","Pertussis","Texas","0-14 years",6179292,16,20,"20 Years",0.928,10974.4423586284,9601.73337124727,177.600319885003,155.385655367108,537.726731980505,470.466611272469,8.70207674245699,7.61360057547805,5.2358980718647,4.58097966185461,0.0847329770443718,0.0741343775606431,153642.193020798,134424.267197462,2486.40447839005,2175.39917513951,38410548.2551995,33606066.7993655,621601.119597512,543849.793784878,10925209.1043407,9558658.32786726,176803.574007196,154688.568332218,49335757.3595402,43164725.1272327,798404.693604707,698538.362117096,0.1581898752,0.00256,0.032956224,0.000533333333333333
"7965","Pertussis","Texas","0-14 years",6179292,17,1,"1 Year",0.928,2442.01598833304,1069.30700095187,39.5193492771184,17.3046847592228,119.654123092463,52.3940023844263,1.93637269597331,0.847896528994362,1.16508396389935,0.510165553889253,0.018854651372671,0.00825605188894219,34188.2238366625,14970.2980133262,553.270889879658,242.265586629119,8547055.95916563,3742574.50333156,138317.722469915,60566.3966572799,2431060.68051881,1064509.90404534,39342.0586131682,17227.0529381901,10978116.6396844,4807084.4073769,177659.781083083,77793.4495954699,0.1561301112,0.00252666666666667,0.035015988,0.000566666666666666
"7966","Pertussis","Texas","0-14 years",6179292,17,5,"5 Years",0.928,5924.92520721552,4552.21621983436,95.8835608871618,73.6688963692662,290.310028044386,223.049907336349,4.69811149957611,3.60963533259716,2.82677729351885,2.17185888350876,0.045745973705707,0.0351473742219781,82948.9529010173,63731.027077681,1342.36985242027,1031.36454916973,20737238.2252543,15932756.7694202,335592.463105066,257841.137292432,5898344.96378902,4531794.18731555,95453.4105814876,73338.4049065094,26635583.1890433,20464550.9567358,431045.873686554,331179.542198941,0.1561301112,0.00252666666666667,0.035015988,0.000566666666666666
"7967","Pertussis","Texas","0-14 years",6179292,17,10,"10 Years",0.928,9051.18165300682,7678.47266562565,146.476030797813,124.261366279918,443.490627749905,376.230507041868,7.17704597468293,6.08856980770398,4.31831185735058,3.66339344734048,0.0698836024798728,0.059285002996144,126716.543142095,107498.617318759,2050.66443116939,1739.65912791885,31679135.7855239,26874654.3296898,512666.107792347,434914.781979712,9010576.48024591,7644025.70377244,145818.913886023,123703.908211045,40689712.2657698,34518680.0334622,658485.02167837,558618.690190757,0.1561301112,0.00252666666666667,0.035015988,0.000566666666666666
"7968","Pertussis","Texas","0-14 years",6179292,17,20,"20 Years",0.928,11330.7619551999,9958.05296781872,183.36666976087,161.152005242975,555.185712213276,487.92559150524,8.98461688188997,7.89614071491103,5.40589787938925,4.75097946937916,0.0874840981683541,0.0768854986846254,158630.667372798,139412.741549462,2567.13337665218,2256.12807340165,39657666.8431996,34853185.3873655,641783.344163046,564032.018350412,11279930.189322,9913379.41284856,182544.055036111,160429.049361133,50937597.0325216,44766564.8002141,824327.399199157,724461.067711545,0.1561301112,0.00252666666666667,0.035015988,0.000566666666666666
"7969","Pertussis","Texas","0-14 years",6179292,18,1,"1 Year",0.928,2502.01854920264,1129.30956182148,40.4903757453546,18.275711227459,122.59413406637,55.3340133583329,1.98395113981294,0.89547497283399,1.19371113988676,0.538792729876659,0.0193179273594249,0.0087193278756961,35028.259688837,15810.3338655007,566.865260434965,255.859957184426,8757064.92220924,3952583.46637517,141716.315108741,63964.9892961066,2490794.05948006,1124243.28300659,40308.7288880354,18193.7232130573,11247858.9816893,5076826.74938177,182025.043996777,82158.7125091639,0.1540703472,0.00249333333333333,0.037075752,0.000599999999999999
"7970","Pertussis","Texas","0-14 years",6179292,18,5,"5 Years",0.928,6140.6177781378,4767.90879075664,99.3741318283356,77.15946731044,300.878552392534,233.618431684497,4.8691428142987,3.78066664731975,2.92968405445506,2.27476564444496,0.047411322437183,0.0368127229534542,85968.6488939292,66750.7230705929,1391.2378455967,1080.23254234616,21492162.2234823,16687680.7676482,347809.461399175,270058.13558654,6113069.90038008,4746519.12390661,98928.3222152324,76813.3165402542,27605232.1238624,21434199.8915548,446737.783614407,346871.452126794,0.1540703472,0.00249333333333333,0.037075752,0.000599999999999999
"7971","Pertussis","Texas","0-14 years",6179292,18,10,"10 Years",0.928,9355.75933818826,7983.0503508071,151.405036987866,129.190372469971,458.414353068671,391.154232360634,7.41855787149516,6.33008170451621,4.4636256384486,3.8087072284385,0.0722352275705469,0.0616366280868181,130980.630734636,111762.704911299,2119.67051783013,1808.66521457959,32745157.6836589,27940676.2278248,529917.629457532,452166.303644897,9313787.77703742,7947237.00056395,150725.807698316,128610.802023338,42058945.4606963,35887913.2283888,680643.437155848,580777.105668235,0.1540703472,0.00249333333333333,0.037075752,0.000599999999999999
"7972","Pertussis","Texas","0-14 years",6179292,18,20,"20 Years",0.928,11670.4493904816,10297.7404031004,188.863859977512,166.649195459617,571.829748283616,504.56962757558,9.25396871168439,8.16549254470545,5.56796249545878,4.91304408544869,0.0901068034243855,0.0795082039406568,163386.291466742,144168.365643406,2644.09403968517,2333.08873643463,40846572.8666856,36042091.4108516,661023.509921292,583272.184108658,11618093.7277775,10251542.9513041,188016.583902776,165901.578227798,52464666.5944631,46293634.3621557,849040.093824068,749173.762336456,0.1540703472,0.00249333333333333,0.037075752,0.000599999999999999
"7973","Pertussis","Texas","0-14 years",6179292,19,1,"1 Year",0.928,2561.71474469163,1189.00575731047,41.456444276976,19.2417797590804,125.519133721293,58.2590130132564,2.03128665422015,0.942810487241199,1.22219214918494,0.567273739174844,0.0197788379184046,0.00918023843467575,35864.0064256829,16646.0806023466,580.390219877664,269.384916627125,8966001.60642072,4161520.15058665,145097.554969416,67346.2291567813,2550222.44746901,1183671.67099554,41270.4634684525,19155.4577934743,11516224.0538897,5345191.82158219,186368.018437868,86501.6869502556,0.1520105832,0.00246,0.039135516,0.000633333333333333
"7974","Pertussis","Texas","0-14 years",6179292,19,5,"5 Years",0.928,6351.69863518049,4978.98964779933,102.790071017529,80.5754064996334,311.221111561563,243.960990853526,5.03651731560125,3.9480411486223,3.0303905702197,2.3754721602096,0.04904106441676,0.0384424649330312,88923.7808925268,69705.8550691906,1439.06099424541,1128.05569099487,22230945.2231317,17426463.7672976,359765.248561352,282013.922748717,6323203.8120409,4956653.03556743,102328.936907997,80213.9312330188,28554149.0351726,22383116.8028651,462094.185469348,362227.853981736,0.1520105832,0.00246,0.039135516,0.000633333333333333
"7975","Pertussis","Texas","0-14 years",6179292,19,10,"10 Years",0.928,9649.51155682553,8276.80256944437,156.158853746117,133.944189228222,472.80765118606,405.547530478023,7.65148582048008,6.56300965350113,4.6037745977221,3.94885618771201,0.0745032699170407,0.0639046704333119,135093.161795557,115875.235972221,2186.22395244564,1875.2186491951,33773290.4488894,28968808.9930553,546555.988111411,468804.662298776,9606222.17220766,8239671.39573419,155458.298009022,133343.292334044,43379512.621097,37208480.3887895,702014.286120433,602147.95463282,0.1520105832,0.00246,0.039135516,0.000633333333333333
"7976","Pertussis","Texas","0-14 years",6179292,19,20,"20 Years",0.928,11994.6426309692,10621.933643588,194.11030634204,171.895641824144,587.714598378117,520.45447767008,9.51103457124403,8.42255840426509,5.72263484301964,5.06771643300955,0.0926098789799808,0.0820112794962521,167924.996833568,148707.071010232,2717.54428878856,2406.53898553802,41981249.208392,37176767.752558,679386.072197139,601634.746384505,11940832.5810875,10574281.8046141,193239.493797793,171124.488122815,53922081.7894796,47751049.5571721,872625.565994933,772759.234507321,0.1520105832,0.00246,0.039135516,0.000633333333333333
"7977","Pertussis","Texas","0-14 years",6179292,20,1,"1 Year",0.928,2621.10691521857,1248.3979278374,42.4175927471718,20.2029282292762,128.429236733276,61.1691160252392,2.07838109500694,0.989904928027987,1.2505281084058,0.595609698395708,0.0202374011198339,0.00963880163610504,36695.4968130599,17477.5709897236,593.846298460405,282.840995209866,9173874.20326498,4369392.74743091,148461.574615101,70710.2488024665,2609348.17440466,1242797.39793119,42227.3000596939,20112.2943847158,11783222.3776696,5612190.1453621,190688.874674795,90822.5431871823,0.1499508192,0.00242666666666667,0.0411952799999999,0.000666666666666666
"7978","Pertussis","Texas","0-14 years",6179292,20,5,"5 Years",0.928,6558.31411819414,5185.60513081298,106.1337466848,83.9190821669049,321.344875924875,254.084755216838,5.20035104223712,4.11187487525817,3.12896665944377,2.47404824943367,0.0506363295251911,0.0400377300414623,91816.397654718,72598.4718313817,1485.87245358721,1174.86715033667,22954099.4136795,18149617.9578454,371468.113396802,293716.787584167,6528892.38211606,5162341.60564259,105657.612265549,83542.6065905704,29482991.7957956,23311959.563488,477125.72566235,377259.394174738,0.1499508192,0.00242666666666667,0.0411952799999999,0.000666666666666666
"7979","Pertussis","Texas","0-14 years",6179292,20,10,"10 Years",0.928,9933.00537834524,8560.29639096408,160.746658004594,138.531993486698,486.698307421782,419.438186713745,7.8762794737938,6.78780330681485,4.73902928356166,4.08411087355156,0.0766921078266193,0.0660935083428905,139062.075296833,119844.149473497,2250.45321206432,1939.44790881378,34765518.8242083,29961037.3683743,562613.303016079,484861.977203445,9888444.19121132,8521893.41473785,160025.520580858,137910.51490588,44653963.0154197,38482930.7831121,722638.823596937,622772.492109325,0.1499508192,0.00242666666666667,0.0411952799999999,0.000666666666666666
"7980","Pertussis","Texas","0-14 years",6179292,20,20,"20 Years",0.928,12304.3781456217,10931.6691582406,199.122782118433,176.908117600537,602.891047497783,535.630926789747,9.75663631849382,8.66816015151488,5.87040942062106,5.21549101061097,0.0950013273465805,0.0844027278628518,172261.294038704,153043.368215368,2787.71894965806,2476.71364640752,43065323.5096761,38260842.0538421,696929.737414515,619178.411601881,12249178.5684315,10882627.791958,198229.482737366,176114.477062388,55314502.0781076,49143469.8458001,895159.220151881,795292.888664269,0.1499508192,0.00242666666666667,0.0411952799999999,0.000666666666666666
"7981","Pertussis","United States","0-14 years",60598185,0,1,"1 Year",0.92,20960,0,34.5884946884135,0,1027,0,1.69477023115461,0,10,0,0.016502144412411,0,293440,0,484.238925637789,0,73360000,0,121059.731409447,0,20865969.8,0,34433.3246944607,0,94225969.8,0,155493.056103908,0,1.85834434,0.00306666666666667,0,0
"7982","Pertussis","United States","0-14 years",60598185,0,5,"5 Years",0.92,20960,0,34.5884946884135,0,1027,0,1.69477023115461,0,10,0,0.016502144412411,0,293440,0,484.238925637789,0,73360000,0,121059.731409447,0,20865969.8,0,34433.3246944607,0,94225969.8,0,155493.056103908,0,1.85834434,0.00306666666666667,0,0
"7983","Pertussis","United States","0-14 years",60598185,0,10,"10 Years",0.92,20960,0,34.5884946884135,0,1027,0,1.69477023115461,0,10,0,0.016502144412411,0,293440,0,484.238925637789,0,73360000,0,121059.731409447,0,20865969.8,0,34433.3246944607,0,94225969.8,0,155493.056103908,0,1.85834434,0.00306666666666667,0,0
"7984","Pertussis","United States","0-14 years",60598185,0,20,"20 Years",0.92,20960,0,34.5884946884135,0,1027,0,1.69477023115461,0,10,0,0.016502144412411,0,293440,0,484.238925637789,0,73360000,0,121059.731409447,0,20865969.8,0,34433.3246944607,0,94225969.8,0,155493.056103908,0,1.85834434,0.00306666666666667,0,0
"7985","Pertussis","United States","0-14 years",60598185,1,1,"1 Year",0.92,21563.7991628963,603.799162896259,35.5848927866342,0.996398098220696,1056.58500669344,29.5850066934379,1.74359183644434,0.0488216052897259,10.2880721197024,0.288072119702415,0.0169775251844629,0.000475380772051861,301893.188280548,8453.18828054762,498.188499012879,13.9495733750897,75473297.0701369,2113297.0701369,124547.12475322,3487.39334377243,21467060.2149933,601090.414993253,35425.2527777742,991.928083313473,96940357.2851302,2714387.48513016,159972.377530994,4479.32142708591,1.838144945,0.00303333333333333,0.0201993949999999,3.33333333333332e-05
"7986","Pertussis","United States","0-14 years",60598185,1,5,"5 Years",0.92,23948.0083857444,2988.00838574439,39.5193492771184,4.93085458870491,1173.4067085954,146.406708595395,1.93637269597331,0.241602464818699,11.4255765199162,1.42557651991622,0.018854651372671,0.00235250696025998,335272.117400421,41832.1174004215,553.270889879658,69.0319642418687,83818029.3501054,10458029.3501054,138317.722469915,17257.9910604672,23840573.4612161,2974603.66121608,39342.0586131682,4908.73391870743,107658602.811321,13432633.0113214,177659.781083083,22166.7249791746,1.838144945,0.00303333333333333,0.0201993949999999,3.33333333333332e-05
"7987","Pertussis","United States","0-14 years",60598185,1,10,"10 Years",0.92,26860.3146216262,5900.31462162617,44.3252790848871,9.73678439647354,1316.10415631727,289.104156317275,2.1718540849322,0.477083853777592,12.8150356019209,2.81503560192088,0.0211475568153087,0.00464541240289768,376044.404702766,82604.4047027664,620.553907188419,136.31498155063,94011101.1756916,20651101.1756916,155138.476797105,34078.7453876574,26739814.5855606,5873844.78556059,44126.4281852016,9693.10349074084,120750915.761252,26524945.9612522,199264.904982306,43771.8488783983,1.838144945,0.00303333333333333,0.0201993949999999,3.33333333333332e-05
