"","Vaccine.Exemption","Dose","Geography.Type","Geography","School.Year","Estimate....","Population.Size","Percent.Surveyed","Footnotes","Number.of.Exemptions","Survey.Type"
"8098","Varicella","UTD (or disease history)","States","New Mexico","2024-25","94.2",20180,100,"*",NA,"Census"
"8099","Varicella","UTD (or disease history)","States","New York","2024-25","97.5",234054,85.1,"",NA,"Vol. response"
"8100","Varicella","UTD (or disease history)","States","NY-City of New York","2024-25","96.3",85986,96.9,"",NA,"Census (pub.), vol. response (prv.)"
"8101","Varicella","UTD (or disease history)","States","North Carolina","2024-25","93.8",124028,91,"§",NA,"Census (pub.), vol. response (prv.)"
"8102","Varicella","UTD (or disease history)","States","North Dakota","2024-25","89.7",9659,98.8,"",NA,"Census"
"8103","Varicella","UTD (or disease history)","States","Ohio","2024-25","87.8",131589,93.2,"",NA,"Census (pub.), vol. response (prv.)"
"8104","Varicella","UTD (or disease history)","States","Oklahoma","2024-25","94.0",47544,86.7,"‡",NA,"Vol. response"
"8105","Varicella","UTD (or disease history)","States","Oregon","2024-25","93.3",38247,100,"*. ‡",NA,"Census"
"8106","Varicella","UTD (or disease history)","States","Pennsylvania","2024-25","92.1",140160,95.3,"",NA,"Census (pub.), vol. response (prv.)"
"8107","Varicella","UTD (or disease history)","States","Rhode Island","2024-25","96.1",10088,96.7,"‡. §",NA,"Census"
"8108","Varicella","UTD (or disease history)","States","South Carolina","2024-25","90.6",57718,34.3,"†",NA,"Stratified 1-stage cluster sample"
"8109","Varicella","UTD (or disease history)","States","South Dakota","2024-25","89.3",11367,99.3,"§",NA,"Census"
"8110","Varicella","UTD (or disease history)","States","Tennessee","2024-25","94.1",78299,96.7,"§",NA,"Census"
"8111","Varicella","UTD (or disease history)","States","Texas","2024-25","92.6",378860,97.3,"‡. §",NA,"Census (pub.), vol. response (prv.)"
"8112","Varicella","UTD (or disease history)","States","TX-City of Houston","2024-25","87.8",36981,98.8,"‡. §",NA,"Census (pub.), vol. response (prv.)"
"8113","Varicella","UTD (or disease history)","States","Utah","2024-25","88.1",45818,100,"*",NA,"Census"
"8114","Varicella","UTD (or disease history)","States","Vermont","2024-25","92.9",5432,100,"*",NA,"Census"
"8115","Varicella","UTD (or disease history)","States","Virginia","2024-25","95.3",91453,1.7,"†",NA,"Stratified 2-stage cluster sample"
"8116","Varicella","UTD (or disease history)","States","Washington","2024-25","89.5",76756,97.9,"",NA,"Census"
"8117","Varicella","UTD (or disease history)","States","Wisconsin","2024-25","84.0",61120,95.7,"‡. §",NA,"Census (pub.), vol. response (prv.)"
"8118","Varicella","UTD (or disease history)","States","Wyoming","2024-25","93.4",6564,100,"*",NA,"Census"
"8119","MMR (PAC)","MMR (PAC)","States","Georgia","2024-25","95.2",114568,100,"",NA,"Census"
"8120","MMR (PAC)","MMR (PAC)","States","Hawaii","2024-25","94.5",13804,10.5,"",NA,"Stratified 2-stage cluster sample"
"8121","MMR (PAC)","MMR (PAC)","States","Idaho","2024-25","85.5",22242,99.5,"",NA,"Census"
"8122","MMR (PAC)","MMR (PAC)","States","Illinois","2024-25","97.3",132769,99.5,"",NA,"Census"
"8123","MMR (PAC)","MMR (PAC)","States","Indiana","2024-25","97.4",73744,92.7,"",NA,"Census (pub.), vol. response (prv.)"
"8124","MMR (PAC)","MMR (PAC)","States","Iowa","2024-25","96.1",38268,100,"",NA,"Census"
"8125","MMR (PAC)","MMR (PAC)","States","Kansas","2024-25","96.4",33892,29.2,"",NA,"Stratified 2-stage cluster sample"
"8126","MMR (PAC)","MMR (PAC)","States","Kentucky","2024-25","98.0",51319,100,"",NA,"Census"
"8127","MMR (PAC)","MMR (PAC)","States","Louisiana","2024-25","96.9",49229,100,"",NA,"Census"
"8128","MMR (PAC)","MMR (PAC)","States","Maine","2024-25","99.4",11761,95.4,"",NA,"Census"
"8129","MMR (PAC)","MMR (PAC)","States","Maryland","2024-25","97.8",66135,95.6,"",NA,"Census (pub.), vol. response (prv.)"
"8130","MMR (PAC)","MMR (PAC)","States","Massachusetts","2024-25","98.7",65581,100,"",NA,"Census"
"8131","MMR (PAC)","MMR (PAC)","States","Michigan","2024-25","93.2",107636,100,"",NA,"Census"
"8132","MMR (PAC)","MMR (PAC)","States","Minnesota","2024-25","94.1",64898,99.7,"",NA,"Census"
"8133","MMR (PAC)","MMR (PAC)","States","Mississippi","2024-25","98.8",35293,100,"",NA,"Census"
"8134","MMR (PAC)","MMR (PAC)","States","Missouri","2024-25","94.8",68163,100,"",NA,"Census"
"8135","MMR (PAC)","MMR (PAC)","States","Nebraska","2024-25","96.8",24102,100,"",NA,"Census"
"8136","MMR (PAC)","MMR (PAC)","States","Nevada","2024-25","93.5",33272,92.6,"",NA,"Census (pub.), vol. response (prv.)"
"8137","MMR (PAC)","MMR (PAC)","States","New Hampshire","2024-25","95.9",11713,100,"",NA,"Census"
"8138","MMR (PAC)","MMR (PAC)","States","New Jersey","2024-25","95.3",104339,100,"",NA,"Census"
"8139","MMR (PAC)","MMR (PAC)","States","New Mexico","2024-25","98.0",20180,100,"",NA,"Census"
"8140","MMR (PAC)","MMR (PAC)","States","New York","2024-25","99.9",234054,85.1,"",NA,"Vol. response"
"8141","MMR (PAC)","MMR (PAC)","States","NY-City of New York","2024-25","99.9",85986,96.9,"",NA,"Census (pub.), vol. response (prv.)"
"8142","MMR (PAC)","MMR (PAC)","States","North Carolina","2024-25","96.9",124028,91,"",NA,"Census (pub.), vol. response (prv.)"
"8143","MMR (PAC)","MMR (PAC)","States","North Dakota","2024-25","93.0",9659,98.8,"",NA,"Census"
"8144","MMR (PAC)","MMR (PAC)","States","Ohio","2024-25","95.8",131589,93.2,"",NA,"Census (pub.), vol. response (prv.)"
"8145","MMR (PAC)","MMR (PAC)","States","Oklahoma","2024-25","94.6",47544,86.7,"",NA,"Vol. response"
"8146","MMR (PAC)","MMR (PAC)","States","Oregon","2024-25","91.6",38247,100,"",NA,"Census"
"8147","MMR (PAC)","MMR (PAC)","States","Pennsylvania","2024-25","94.0",140160,95.3,"",NA,"Census (pub.), vol. response (prv.)"
"8148","MMR (PAC)","MMR (PAC)","States","Rhode Island","2024-25","98.2",10088,96.7,"",NA,"Census"
"8149","MMR (PAC)","MMR (PAC)","States","South Carolina","2024-25","95.4",57718,34.3,"",NA,"Stratified 1-stage cluster sample"
"8150","MMR (PAC)","MMR (PAC)","States","South Dakota","2024-25","93.2",11367,99.3,"",NA,"Census"
"8151","MMR (PAC)","MMR (PAC)","States","Tennessee","2024-25","96.2",78299,96.7,"",NA,"Census"
"8152","MMR (PAC)","MMR (PAC)","States","Texas","2024-25","96.0",378860,97.3,"",NA,"Census (pub.), vol. response (prv.)"
"8153","MMR (PAC)","MMR (PAC)","States","TX-City of Houston","2024-25","97.9",36981,98.8,"",NA,"Census (pub.), vol. response (prv.)"
"8154","MMR (PAC)","MMR (PAC)","States","Utah","2024-25","90.4",45818,100,"",NA,"Census"
"8155","MMR (PAC)","MMR (PAC)","States","Vermont","2024-25","96.6",5432,100,"",NA,"Census"
"8156","MMR (PAC)","MMR (PAC)","States","Virginia","2024-25","97.3",91453,1.7,"",NA,"Stratified 2-stage cluster sample"
"8157","MMR (PAC)","MMR (PAC)","States","Washington","2024-25","96.0",76756,97.9,"",NA,"Census"
"8158","MMR (PAC)","MMR (PAC)","States","Wisconsin","2024-25","93.0",61120,95.7,"",NA,"Census (pub.), vol. response (prv.)"
"8159","MMR (PAC)","MMR (PAC)","States","Wyoming","2024-25","94.5",6564,100,"",NA,"Census"
"8160","MMR","","States","Hawaii","2025-26","89.3",13791,11.7,"",NA,"Stratified 2-stage cluster sample"
"8161","MMR","","States","Idaho","2025-26","75.2",21728,100,"*",NA,"Census"
"8162","MMR","","States","Illinois","2025-26","92.8",128598,99.8,"",NA,"Census"
"8163","MMR","","States","Ohio","2025-26","88.1",129087,95.9,"",NA,"Census (pub.), vol. response (prv.)"
"8164","MMR","","States","Oklahoma","2025-26","87.8",47844,90.7,"",NA,"Census (pub.), vol. response (prv.)"
"8165","MMR","","States","Oregon","2025-26","89.6",37309,100,"*. �",NA,"Census"
"8166","MMR","","States","Pennsylvania","2025-26","92.7",134313,95.7,"",NA,"Census (pub.), vol. response (prv.)"
"8167","MMR","","States","Utah","2025-26","87.2",44001,100,"*",NA,"Census"
"8168","MMR","","States","Vermont","2025-26","93.8",5298,100,"*",NA,"Census"
"8169","MMR","","States","Virginia","2025-26","93.6",88950,95.7,"",NA,"Census"
"8170","MMR","","States","Washington","2025-26","90.6",75631,99.1,"�",NA,"Census"
"8171","MMR","","States","West Virginia","2025-26","98.9",15445,93.3,"�. �",NA,"Census"
"8172","MMR","","States","Wisconsin","2025-26","85.1",59360,96.6,"�. �",NA,"Census (pub.), vol. response (prv.)"
"8173","MMR","","States","Wyoming","2025-26","92.6",6146,100,"*",NA,"Census"
"8174","DTP, DTaP, or DT","","States","Alabama","2025-26","94.0",53378,100,"*",NA,"Census"
"8175","DTP, DTaP, or DT","","States","Alaska","2025-26","89.7",8253,60.9,"�",NA,"Vol. response (public), not conducted (private)"
"8176","DTP, DTaP, or DT","","States","Arizona","2025-26","87.4",73907,92.5,"",NA,"Census (pub.), vol. response (prv.)"
"8177","DTP, DTaP, or DT","","States","Arkansas","2025-26","90.0",35543,96.7,"",NA,"Census (pub.), vol. response (prv.)"
"8178","DTP, DTaP, or DT","","States","California","2025-26","94.7",614405,100,"*. �",NA,"Census"
"8179","DTP, DTaP, or DT","","States","Colorado","2025-26","86.9",60049,100,"*. �",NA,"Census"
"8180","DTP, DTaP, or DT","","States","Connecticut","2025-26","98.4",33118,100,"*",NA,"Census"
"8181","DTP, DTaP, or DT","","States","Delaware","2025-26","95.2",10729,12.9,"",NA,"2-stage cluster sample (pub.), nonrandom 2-stage cluster sample (prv.)"
"8182","DTP, DTaP, or DT","","States","District of Columbia","2025-26","93.6",7871,100,"*",NA,"Census"
"8183","DTP, DTaP, or DT","","States","Florida","2025-26","88.9",213535,100,">=. *",NA,"Census"
"8184","DTP, DTaP, or DT","","States","Georgia","2025-26","89.1",118864,100,">=. *",NA,"Census"
"8185","Varicella","1 Dose (or disease history)","States","Hawaii","2025-26","NReq",13791,11.7,"",NA,"Stratified 2-stage cluster sample"
"8186","Varicella","1 Dose (or disease history)","States","Idaho","2025-26","NReq",21728,100,"",NA,"Census"
"8187","Varicella","1 Dose (or disease history)","States","Illinois","2025-26","NReq",128598,99.8,"",NA,"Census"
"8188","Varicella","1 Dose (or disease history)","States","Indiana","2025-26","NReq",70886,87.1,"",NA,"Vol. response"
"8189","Varicella","1 Dose (or disease history)","States","Iowa","2025-26","NReq",37490,100,"",NA,"Census"
"8190","Varicella","1 Dose (or disease history)","States","Kansas","2025-26","NReq",NA,NA,"",NA,"Stratified 2-stage cluster sample"
"8191","Varicella","1 Dose (or disease history)","States","Kentucky","2025-26","NReq",49937,100,"",NA,"Census"
"8192","Varicella","1 Dose (or disease history)","States","Louisiana","2025-26","NReq",50223,100,"",NA,"Census"
"8193","Varicella","1 Dose (or disease history)","States","Maine","2025-26","NReq",11634,94.4,"",NA,"Census"
"8194","Varicella","1 Dose (or disease history)","States","Maryland","2025-26","NReq",66945,97.8,"",NA,"Census (pub.), vol. response (prv.)"
"8195","Varicella","1 Dose (or disease history)","States","Massachusetts","2025-26","NReq",65331,100,"",NA,"Census"
"8196","Varicella","1 Dose (or disease history)","States","Michigan","2025-26","NReq",104614,100,"",NA,"Census"
"8197","Varicella","1 Dose (or disease history)","States","Minnesota","2025-26","NReq",63451,99.9,"",NA,"Census"
"8198","Varicella","1 Dose (or disease history)","States","Mississippi","2025-26","NReq",34969,100,"",NA,"Census"
"8199","Varicella","1 Dose (or disease history)","States","Missouri","2025-26","NReq",66610,100,"",NA,"Census"
"8200","Varicella","1 Dose (or disease history)","States","Nebraska","2025-26","NReq",23807,100,"",NA,"Census"
"8201","Varicella","1 Dose (or disease history)","States","Nevada","2025-26","NReq",32815,93.6,"",NA,"Census (pub.), vol. response (prv.)"
"8202","Varicella","1 Dose (or disease history)","States","New Hampshire","2025-26","NReq",11544,100,"",NA,"Census"
"8203","Varicella","1 Dose (or disease history)","States","New Jersey","2025-26","92.5",101602,92.3,"",NA,"Census"
"8204","Varicella","1 Dose (or disease history)","States","New Mexico","2025-26","NReq",19843,100,"",NA,"Census"
"8205","Varicella","1 Dose (or disease history)","States","New York","2025-26","NReq",203514,95.8,"",NA,"Census (pub.), vol. response (prv.)"
"8206","Varicella","1 Dose (or disease history)","States","NY-City of New York","2025-26","NReq",82534,98.1,"",NA,"Census"
"8207","Varicella","1 Dose (or disease history)","States","North Carolina","2025-26","NReq",120045,90.1,"",NA,"Census (pub.), vol. response (prv.)"
"8208","Varicella","1 Dose (or disease history)","States","North Dakota","2025-26","NReq",9344,98.6,"",NA,"Census"
"8209","Varicella","1 Dose (or disease history)","States","Ohio","2025-26","NReq",129087,95.9,"",NA,"Census (pub.), vol. response (prv.)"
"8210","Varicella","1 Dose (or disease history)","States","Oklahoma","2025-26","92.9",47844,90.7,"",NA,"Census (pub.), vol. response (prv.)"
"8211","Varicella","1 Dose (or disease history)","States","Oregon","2025-26","92.9",37309,100,"",NA,"Census"
"8212","Varicella","1 Dose (or disease history)","States","Pennsylvania","2025-26","NReq",134313,95.7,"",NA,"Census (pub.), vol. response (prv.)"
"8213","Varicella","1 Dose (or disease history)","States","Rhode Island","2025-26","NReq",10123,97.1,"",NA,"Census"
"8214","Varicella","1 Dose (or disease history)","States","South Carolina","2025-26","NReq",57542,26.2,"",NA,"Stratified 1-stage cluster sample"
"8215","Varicella","1 Dose (or disease history)","National","United States","2025-26","93.4",3692432,96,"",NA,""
"8216","DTP, DTaP, or DT","","States","Hawaii","2025-26","88.8",13791,11.7,"",NA,"Stratified 2-stage cluster sample"
"8217","DTP, DTaP, or DT","","States","Idaho","2025-26","74.8",21728,100,"*",NA,"Census"
"8218","DTP, DTaP, or DT","","States","Illinois","2025-26","92.0",128598,99.8,"",NA,"Census"
"8219","DTP, DTaP, or DT","","States","Indiana","2025-26","88.4",70886,87.1,"�",NA,"Vol. response"
"8220","MMR","","States","Indiana","2025-26","90.1",70886,87.1,"�",NA,"Vol. response"
"8221","MMR","","States","Iowa","2025-26","88.9",37490,100,">=. *",NA,"Census"
"8222","MMR","","States","Kansas","2025-26",NA,NA,NA,"",NA,"Stratified 2-stage cluster sample"
"8223","MMR","","States","Kentucky","2025-26","91.1",49937,100,"*. �",NA,"Census"
"8224","MMR","","States","Louisiana","2025-26","90.3",50223,100,"*",NA,"Census"
"8225","MMR","","States","Maine","2025-26","98.0",11634,94.4,"",NA,"Census"
"8226","MMR","","States","Maryland","2025-26","96.6",66945,97.8,"�",NA,"Census (pub.), vol. response (prv.)"
"8227","MMR","","States","Massachusetts","2025-26","96.5",65331,100,"�",NA,"Census"
"8228","MMR","","States","Michigan","2025-26","90.9",104614,100,"*. �",NA,"Census"
"8229","MMR","","States","Minnesota","2025-26","85.7",63451,99.9,"",NA,"Census"
"8230","MMR","","States","Mississippi","2025-26","97.0",34969,100,">=. *",NA,"Census"
"8231","MMR","","States","Missouri","2025-26","89.5",66610,100,"*",NA,"Census"
"8232","MMR","","States","Nebraska","2025-26","92.8",23807,100,"*. �",NA,"Census"
"8233","MMR","","States","Nevada","2025-26","90.8",32815,93.6,"",NA,"Census (pub.), vol. response (prv.)"
"8234","MMR","","States","New Hampshire","2025-26","88.2",11544,100,">=. *. �",NA,"Census"
"8235","MMR","","States","New Jersey","2025-26","92.5",101602,92.3,">=. �",NA,"Census"
"8236","MMR","","States","New Mexico","2025-26","95.1",19843,100,"*. �",NA,"Census"
"8237","MMR","","States","New York","2025-26","97.7",203514,95.8,"",NA,"Census (pub.), vol. response (prv.)"
"8238","MMR","","States","NY-City of New York","2025-26","97.1",82534,98.1,"",NA,"Census"
"8239","MMR","","States","North Carolina","2025-26","93.7",120045,90.1,"�",NA,"Census (pub.), vol. response (prv.)"
"8240","MMR","","States","North Dakota","2025-26","88.5",9344,98.6,"",NA,"Census"
"8241","MMR","","States","Rhode Island","2025-26","96.7",10123,97.1,"�",NA,"Census"
"8242","MMR","","States","South Carolina","2025-26","93.4",57542,26.2,"�",NA,"Stratified 1-stage cluster sample"
"8243","MMR","","National","United States","2025-26","92.4",3692432,96,"",NA,""
"8244","MMR","","National","U.S. Median","2025-26","91.5",3692432,96,"",NA,""
"8245","DTP, DTaP, or DT","","National","United States","2025-26","92.0",3692432,96,"",NA,""
"8246","MMR","","States","South Dakota","2025-26","89.3",11009,100,"*. �",NA,"Census"
"8247","MMR","","States","Tennessee","2025-26","94.4",73415,97.4,"�",NA,"Census"
"8248","MMR","","States","Texas","2025-26","93.2",358586,98.3,"�. �",NA,"Census (pub.), vol. response (prv.)"
"8249","MMR","","States","TX-City of Houston","2025-26","92.1",36071,94.6,"�. �",NA,"Census (pub.), vol. response (prv.)"
"8250","DTP, DTaP, or DT","","States","Iowa","2025-26","88.9",37490,100,">=. *",NA,"Census"
"8251","DTP, DTaP, or DT","","States","Kansas","2025-26",NA,NA,NA,"",NA,"Stratified 2-stage cluster sample"
"8252","DTP, DTaP, or DT","","States","Kentucky","2025-26","90.3",49937,100,"*. �",NA,"Census"
